"id","time","record","lat","lon","AirTC_Avg","RH_Avg","pm25","pm10"
1423,"2019-12-19 14:30:12",64163,51.9609925,7.61461366666667,13.73,66.7,8.983,16.341
1424,"2019-12-19 14:30:13",64164,51.9609483333333,7.61461,13.73,66.67,11.272,45.049
1425,"2019-12-19 14:30:14",64165,51.9609041666667,7.61460466666667,13.73,66.64,8.897,19.417
1426,"2019-12-19 14:30:15",64166,51.960859,7.61459883333333,13.73,66.64,6.591,29.888
1427,"2019-12-19 14:30:16",64167,51.96081,7.61458516666667,13.72,66.65,8.802,17.76
1428,"2019-12-19 14:30:17",64168,51.9607681666667,7.61457483333333,13.73,66.62,9.327,43.676
1429,"2019-12-19 14:30:18",64169,51.9607286666667,7.61457183333333,13.71,66.62,11.492,23.692
1430,"2019-12-19 14:30:19",64170,51.960687,7.6145745,13.7,66.56,8.622,23.3
1431,"2019-12-19 14:30:20",64171,51.9606428333333,7.61457716666667,13.74,66.58,7.505,27.775
1432,"2019-12-19 14:30:21",64172,51.960599,7.614591,13.74,66.53,12.777,28.796
1433,"2019-12-19 14:30:22",64173,51.9605585,7.61461766666667,13.74,66.52,8.603,17.561
1434,"2019-12-19 14:30:23",64174,51.9605133333333,7.6146505,13.72,66.54,10.398,33.123
1435,"2019-12-19 14:30:24",64175,51.9604711666667,7.61468283333333,13.75,66.53,9.746,40.362
1436,"2019-12-19 14:30:25",64176,51.9604291666667,7.61471816666667,13.71,66.45,10.501,23.395
1437,"2019-12-19 14:30:26",64177,51.9603858333333,7.61475083333333,13.74,66.51,8.399,18.838
1438,"2019-12-19 14:30:27",64178,51.9603473333333,7.61478583333333,13.73,66.54,12.993,30.913
1439,"2019-12-19 14:30:28",64179,51.9603058333333,7.61482483333333,13.75,66.57,10.267,15.945
1440,"2019-12-19 14:30:29",64180,51.960263,7.614863,13.75,66.63,10.138,26.231
1441,"2019-12-19 14:30:30",64181,51.9602208333333,7.6149,13.75,66.63,9.485,26.643
1442,"2019-12-19 14:30:31",64182,51.9601778333333,7.61494233333333,13.75,66.67,10.04,38.004
1443,"2019-12-19 14:30:32",64183,51.9601361666667,7.61497833333333,13.75,66.66,8.368,19.607
1444,"2019-12-19 14:30:33",64184,51.9600945,7.61501716666667,13.75,66.65,9.39,19.191
1445,"2019-12-19 14:30:34",64185,51.9600548333333,7.615058,13.75,66.62,9.322,39.311
1446,"2019-12-19 14:30:35",64186,51.9600201666667,7.61509916666667,13.76,66.57,11.481,24.296
1447,"2019-12-19 14:30:36",64187,51.9599808333333,7.61513866666667,13.76,66.57,11.19,30.79
1448,"2019-12-19 14:30:37",64188,51.9599395,7.6151765,13.77,66.6,7.814,44.79
1449,"2019-12-19 14:30:38",64189,51.9599006666667,7.6152165,13.78,66.62,9.101,19.54
1450,"2019-12-19 14:30:39",64190,51.9598561666667,7.61525716666667,13.78,66.63,10.607,57.21
1451,"2019-12-19 14:30:40",64191,51.9598148333333,7.6152955,13.77,66.67,7.49,26.479
1452,"2019-12-19 14:30:41",64192,51.9597733333333,7.61532833333333,13.78,66.67,11.107,26.592
1453,"2019-12-19 14:30:42",64193,51.9597318333333,7.6153675,13.76,66.69,10.403,26.416
1454,"2019-12-19 14:30:43",64194,51.9596956666667,7.61540133333333,13.76,66.74,7.738,15.778
1455,"2019-12-19 14:30:44",64195,51.9596546666667,7.61544316666667,13.77,66.8,8.317,36.399
1456,"2019-12-19 14:30:45",64196,51.9596126666667,7.61548533333333,13.81,66.83,11.27,33.275
1457,"2019-12-19 14:30:46",64197,51.9595675,7.61553283333333,13.81,66.84,8.137,45.311
1458,"2019-12-19 14:30:47",64198,51.9595273333333,7.61557616666667,13.81,66.8,10.204,22.404
1459,"2019-12-19 14:30:48",64199,51.9594858333333,7.61561916666667,13.8,66.73,8.725,26.472
1460,"2019-12-19 14:30:49",64200,51.9594436666667,7.61565966666667,13.77,66.71,9.31,19.83
1461,"2019-12-19 14:30:50",64201,51.9594066666667,7.61569716666667,13.81,66.63,8.959,21.238
1462,"2019-12-19 14:30:51",64202,51.9593645,7.6157365,13.79,66.56,10.632,24.431
1463,"2019-12-19 14:30:52",64203,51.9593216666667,7.61577733333333,13.79,66.51,10.503,28.116
1464,"2019-12-19 14:30:53",64204,51.959281,7.615819,13.78,66.52,10.615,21.097
1465,"2019-12-19 14:30:54",64205,51.959235,7.61586333333333,13.78,66.53,9.531,18.489
1466,"2019-12-19 14:30:55",64206,51.9591935,7.61590316666667,13.77,66.59,6.543,20.385
1467,"2019-12-19 14:30:56",64207,51.9591511666667,7.61594483333333,13.77,66.5,10.758,27.036
1468,"2019-12-19 14:30:57",64208,51.9591068333333,7.61598466666667,13.78,66.42,9.906,32.983
1469,"2019-12-19 14:30:58",64209,51.9590683333333,7.61602216666667,13.78,66.42,12.105,20.226
1470,"2019-12-19 14:30:59",64210,51.959028,7.61606433333333,13.77,66.32,12.187,44.44
1471,"2019-12-19 14:31:00",64211,51.9589881666667,7.61610516666667,13.76,66.24,11.354,25.65
1472,"2019-12-19 14:31:01",64212,51.958943,7.61615033333333,13.76,66.22,8.424,17.344
1473,"2019-12-19 14:31:02",64213,51.9589026666667,7.61619083333333,13.74,66.2,10.383,25.597
1474,"2019-12-19 14:31:03",64214,51.9588615,7.616232,13.78,66.2,10.421,39.328
1475,"2019-12-19 14:31:04",64215,51.9588255,7.61626866666667,13.78,66.17,10.642,36.59
1476,"2019-12-19 14:31:05",64216,51.9587863333333,7.61631166666667,13.77,66.19,11.031,46.65
1477,"2019-12-19 14:31:06",64217,51.958742,7.6163415,13.74,66.18,8.914,33.903
1478,"2019-12-19 14:31:07",64218,51.9586978333333,7.616362,13.79,66.17,8.601,25.802
1479,"2019-12-19 14:31:08",64219,51.9586498333333,7.61637766666667,13.77,66.13,11.062,28.809
1480,"2019-12-19 14:31:09",64220,51.9586053333333,7.61638766666667,13.76,66.07,9.106,21.306
1481,"2019-12-19 14:31:10",64221,51.958563,7.616395,13.78,66.05,11.277,17.755
1482,"2019-12-19 14:31:11",64222,51.958521,7.61640433333333,13.81,66.04,8.959,41.974
1483,"2019-12-19 14:31:12",64223,51.9584841666667,7.61641316666667,13.81,66.08,10.918,35.746
1484,"2019-12-19 14:31:13",64224,51.9584411666667,7.61642383333333,13.81,66.1,10.74,32.517
1485,"2019-12-19 14:31:14",64225,51.958399,7.6164345,13.82,66.09,12.413,19.61
1486,"2019-12-19 14:31:15",64226,51.9583546666667,7.61645133333333,13.82,66.09,10.18,38.354
1487,"2019-12-19 14:31:16",64227,51.9583073333333,7.61647316666667,13.79,66.06,10.365,20.965
1488,"2019-12-19 14:31:17",64228,51.9582615,7.61649816666667,13.81,66.03,9.081,20.481
1489,"2019-12-19 14:31:18",64229,51.9582178333333,7.6165305,13.81,66,10.265,31.882
1490,"2019-12-19 14:31:19",64230,51.9581793333333,7.61657166666667,13.8,65.97,10.373,36.763
1491,"2019-12-19 14:31:20",64231,51.9581476666667,7.616612,13.83,66.01,8.136,18.736
1492,"2019-12-19 14:31:21",64232,51.9581185,7.61665916666667,13.83,66.07,10.641,22.158
1493,"2019-12-19 14:31:22",64233,51.958091,7.61671016666667,13.83,66.11,10.767,27.052
1494,"2019-12-19 14:31:23",64234,51.958067,7.61676866666667,13.8,66.11,7.615,10.894
1495,"2019-12-19 14:31:24",64235,51.9580453333333,7.6168415,13.83,66.17,9.196,22.152
1496,"2019-12-19 14:31:25",64236,51.95803,7.61690933333333,13.81,66.18,9.633,40.158
1497,"2019-12-19 14:31:26",64237,51.9580223333333,7.61698566666667,13.82,66.2,9.531,40.972
1498,"2019-12-19 14:31:27",64238,51.9580181666667,7.6170665,13.82,66.26,11.805,30.18
1499,"2019-12-19 14:31:28",64239,51.9580148333333,7.61713966666667,13.83,66.33,7.805,24.003
1500,"2019-12-19 14:31:29",64240,51.9580108333333,7.61722116666667,13.83,66.39,12.759,27.401
1501,"2019-12-19 14:31:30",64241,51.9580083333333,7.617306,13.83,66.41,9.179,18.98
1502,"2019-12-19 14:31:31",64242,51.9580043333333,7.6173945,13.81,66.41,10.112,19.949
1503,"2019-12-19 14:31:32",64243,51.9580008333333,7.61747233333333,13.81,66.43,9.958,29.521
1504,"2019-12-19 14:31:33",64244,51.9579976666667,7.61754883333333,13.81,66.43,11.275,22.632
1505,"2019-12-19 14:31:34",64245,51.9579961666667,7.61762833333333,13.79,66.48,10.176,26.534
1506,"2019-12-19 14:31:35",64246,51.957996,7.61769966666667,13.79,66.5,9.881,47.806
1507,"2019-12-19 14:31:36",64247,51.9579906666667,7.61777733333333,13.77,66.56,10.645,22.924
1508,"2019-12-19 14:31:37",64248,51.9579883333333,7.61785766666667,13.82,66.61,11.082,22.445
1509,"2019-12-19 14:31:38",64249,51.9579855,7.61793683333333,13.83,66.61,10.498,19.616
1510,"2019-12-19 14:31:39",64250,51.9579831666667,7.61802116666667,13.81,66.64,12.178,37.326
1511,"2019-12-19 14:31:40",64251,51.9579805,7.61809983333333,13.77,66.63,6.963,34.256
1512,"2019-12-19 14:31:41",64252,51.9579775,7.618178,13.8,66.62,12.11,24.31
1513,"2019-12-19 14:31:42",64253,51.9579745,7.61825516666667,13.78,66.64,9.906,27.064
1514,"2019-12-19 14:31:43",64254,51.9579716666667,7.6183255,13.79,66.66,7.443,26.661
1515,"2019-12-19 14:31:44",64255,51.957971,7.6184035,13.79,66.73,10.666,26.014
1516,"2019-12-19 14:31:45",64256,51.9579686666667,7.61847833333333,13.81,66.75,10.258,36.132
1517,"2019-12-19 14:31:46",64257,51.9579658333333,7.61855966666667,13.81,66.78,9.351,30.826
1518,"2019-12-19 14:31:47",64258,51.957961,7.6186325,13.79,66.82,8.694,23.151
1519,"2019-12-19 14:31:48",64259,51.9579565,7.61870716666667,13.8,66.89,8.623,19.062
1520,"2019-12-19 14:31:49",64260,51.957953,7.61878283333333,13.8,66.86,9.558,19.395
1521,"2019-12-19 14:31:50",64261,51.9579433333333,7.61885716666667,13.81,66.94,9.227,23.604
1522,"2019-12-19 14:31:51",64262,51.9579311666667,7.61892466666667,13.78,66.93,11.501,32.435
1523,"2019-12-19 14:31:52",64263,51.9579183333333,7.61899233333333,13.79,66.94,9.976,19.696
1524,"2019-12-19 14:31:53",64264,51.9579028333333,7.6190595,13.78,66.94,11.315,33.221
1525,"2019-12-19 14:31:54",64265,51.9578885,7.61913216666667,13.78,66.95,10.517,22.914
1526,"2019-12-19 14:31:55",64266,51.957874,7.61919933333333,13.78,66.91,9.992,18.15
1527,"2019-12-19 14:31:56",64267,51.9578618333333,7.61926333333333,13.77,66.86,8.271,41.205
1528,"2019-12-19 14:31:57",64268,51.9578493333333,7.6193205,13.8,66.8,13.367,23.806
1529,"2019-12-19 14:31:58",64269,51.9578375,7.61937516666667,13.8,66.79,10.522,40.351
1530,"2019-12-19 14:31:59",64270,51.957824,7.61943383333333,13.78,66.76,12.214,17.892
1531,"2019-12-19 14:32:00",64271,51.9578096666667,7.61948883333333,13.77,66.73,11.312,21.949
1532,"2019-12-19 14:32:01",64272,51.9577946666667,7.6195345,13.76,66.66,10.771,30.826
1533,"2019-12-19 14:32:02",64273,51.9577726666667,7.619576,13.74,66.67,10.259,35.167
1534,"2019-12-19 14:32:03",64274,51.957753,7.61959966666667,13.8,66.74,9.892,16.37
1535,"2019-12-19 14:32:04",64275,51.9577285,7.61961783333333,13.78,66.82,9.258,22.177
1536,"2019-12-19 14:32:05",64276,51.9577086666667,7.61962283333333,13.78,66.92,9.298,20.734
1537,"2019-12-19 14:32:06",64277,51.9576975,7.619623,13.76,66.99,10.764,17.205
1538,"2019-12-19 14:32:07",64278,51.9576928333333,7.6196245,13.79,67.02,13.001,24.401
1539,"2019-12-19 14:32:08",64279,51.9576933333333,7.61962316666667,13.78,67.04,10.203,21.801
1540,"2019-12-19 14:32:09",64280,51.9576961666667,7.61962333333333,13.77,67.09,12.354,32.754
1541,"2019-12-19 14:32:10",64281,51.9576953333333,7.61962683333333,13.76,67.15,8.604,25.762
1542,"2019-12-19 14:32:11",64282,51.9576843333333,7.619626,13.79,67.2,10.079,19.08
1543,"2019-12-19 14:32:12",64283,51.9576731666667,7.619626,13.8,67.23,9.824,38.712
1544,"2019-12-19 14:32:13",64284,51.9576598333333,7.61962883333333,13.78,67.22,7.716,20.759
1545,"2019-12-19 14:32:14",64285,51.9576483333333,7.6196275,NA,67.29,9.674,35.32
1546,"2019-12-19 14:32:15",64286,51.9576348333333,7.61962466666667,14.75,67.21,7.622,19.022
1547,"2019-12-19 14:32:16",64287,51.9576328333333,7.619623,NA,67.47,7.757,28.784
1548,"2019-12-19 14:32:17",64288,51.9576326666667,7.6196215,NA,67.45,9.652,21.088
1549,"2019-12-19 14:32:18",64289,51.9576313333333,7.61962066666667,NA,67.45,10.775,22.175
1550,"2019-12-19 14:32:19",64290,51.9576293333333,7.619624,NA,67.42,13.281,25.178
1551,"2019-12-19 14:32:20",64291,51.9576245,7.619631,13.79,67.18,12.581,27.942
1552,"2019-12-19 14:32:21",64292,51.9576158333333,7.61963766666667,13.79,67.12,10.38,18.618
1553,"2019-12-19 14:32:22",64293,51.9576056666667,7.6196425,13.81,67.07,12.647,19.285
1554,"2019-12-19 14:32:23",64294,51.9575925,7.619645,13.78,67.04,10.001,22.083
1555,"2019-12-19 14:32:24",64295,51.9575783333333,7.61964516666667,13.8,67,7.794,19.876
1556,"2019-12-19 14:32:25",64296,51.9575665,7.619633,13.79,66.98,8.699,26.818
1557,"2019-12-19 14:32:26",64297,51.957552,7.61961883333333,13.79,66.97,10.576,24.872
1558,"2019-12-19 14:32:27",64298,51.95753,7.61960716666667,13.78,66.94,8.074,15.352
1559,"2019-12-19 14:32:28",64299,51.9574995,7.61958866666667,13.8,66.85,10.242,20.043
1560,"2019-12-19 14:32:29",64300,51.9574681666667,7.619568,13.81,66.74,11.329,27.305
1561,"2019-12-19 14:32:30",64301,51.9574308333333,7.619544,13.81,66.64,10.001,23.535
1562,"2019-12-19 14:32:31",64302,51.9573908333333,7.61952316666667,13.81,66.57,10.115,17.393
1563,"2019-12-19 14:32:32",64303,51.9573448333333,7.61950116666667,13.81,66.54,6.821,42.199
1564,"2019-12-19 14:32:33",64304,51.957305,7.61948066666667,13.83,66.59,10.574,43.498
1565,"2019-12-19 14:32:34",64305,51.9572643333333,7.61946366666667,13.8,66.5,12.231,26.03
1566,"2019-12-19 14:32:35",64306,51.9572233333333,7.619448,13.79,66.5,9.398,18.238
1567,"2019-12-19 14:32:36",64307,51.9571796666667,7.61943383333333,13.8,66.51,14.587,32.428
1568,"2019-12-19 14:32:37",64308,51.957139,7.61942016666667,13.81,66.53,11.226,28.23
1569,"2019-12-19 14:32:38",64309,51.9570906666667,7.6194015,13.82,66.56,9.47,20.107
1570,"2019-12-19 14:32:39",64310,51.9570425,7.61938083333333,13.83,66.6,11.831,28.698
1571,"2019-12-19 14:32:40",64311,51.9569906666667,7.61936166666667,13.84,66.62,10.912,60.199
1572,"2019-12-19 14:32:41",64312,51.9569436666667,7.61933966666667,13.82,66.64,11.655,33.513
1573,"2019-12-19 14:32:42",64313,51.9568961666667,7.61931733333333,13.81,66.63,9.558,29.347
1574,"2019-12-19 14:32:43",64314,51.9568485,7.6192965,13.82,66.61,11.69,27.585
1575,"2019-12-19 14:32:44",64315,51.9568011666667,7.619277,13.82,66.64,8.776,53.476
1576,"2019-12-19 14:32:45",64316,51.9567611666667,7.61926116666667,13.84,66.58,11.287,49.181
1577,"2019-12-19 14:32:46",64317,51.956717,7.61924366666667,13.85,66.63,9.462,92.588
1578,"2019-12-19 14:32:47",64318,51.9566705,7.6192285,13.84,66.58,11.211,30.049
1579,"2019-12-19 14:32:48",64319,51.9566183333333,7.61921566666667,13.84,66.52,12.71,44.288
1580,"2019-12-19 14:32:49",64320,51.9565721666667,7.61920683333333,13.84,66.48,8.594,30.825
1581,"2019-12-19 14:32:50",64321,51.9565293333333,7.61920483333333,13.86,66.52,9.105,53.217
1582,"2019-12-19 14:32:51",64322,51.9564913333333,7.61920133333333,13.81,66.45,10.516,47.561
1583,"2019-12-19 14:32:52",64323,51.9564633333333,7.619198,13.83,66.46,12.205,33.529
1584,"2019-12-19 14:32:53",64324,51.9564405,7.619196,13.82,66.45,7.859,22.537
1585,"2019-12-19 14:32:54",64325,51.9564196666667,7.61919583333333,13.83,66.53,12.419,50.078
1586,"2019-12-19 14:32:55",64326,51.9564046666667,7.61919183333333,13.83,66.5,10.161,24.494
1587,"2019-12-19 14:32:56",64327,51.9563956666667,7.61919216666667,13.83,66.47,10.178,19.136
1588,"2019-12-19 14:32:57",64328,51.9563931666667,7.619191,13.84,66.48,8.239,30.945
1589,"2019-12-19 14:32:58",64329,51.9563918333333,7.61919066666667,13.83,66.48,6.652,18.969
1590,"2019-12-19 14:32:59",64330,51.9563908333333,7.61919016666667,13.81,66.4,11.665,51.989
1591,"2019-12-19 14:33:00",64331,51.9563896666667,7.6191895,13.82,66.4,12.114,33.351
1592,"2019-12-19 14:33:01",64332,51.9563876666667,7.61918816666667,13.82,66.39,12.223,54.693
1593,"2019-12-19 14:33:02",64333,51.9563861666667,7.61918716666667,13.83,66.37,10.848,22.13
1594,"2019-12-19 14:33:03",64334,51.9563845,7.619187,13.83,66.41,13.213,36.553
1595,"2019-12-19 14:33:04",64335,51.9563838333333,7.61918666666667,13.83,66.4,12.74,28.218
1596,"2019-12-19 14:33:05",64336,51.9563828333333,7.61918583333333,13.83,66.41,10.355,22.511
1597,"2019-12-19 14:33:06",64337,51.9563828333333,7.61918566666667,13.81,66.38,12.785,48.951
1598,"2019-12-19 14:33:07",64338,51.9563828333333,7.61918566666667,NA,66.57,13.233,44.637
1599,"2019-12-19 14:33:08",64339,51.956383,7.619186,NA,66.64,12.464,28.705
1600,"2019-12-19 14:33:09",64340,51.9563833333333,7.61918733333333,NA,66.64,10.624,47.533
1601,"2019-12-19 14:33:10",64341,51.956383,7.61918866666667,NA,66.65,15.243,37.511
1602,"2019-12-19 14:33:11",64342,51.956383,7.61918866666667,NA,66.69,13.761,40.578
1603,"2019-12-19 14:33:12",64343,51.9563825,7.61918883333333,NA,66.68,9.629,16.869
1604,"2019-12-19 14:33:13",64344,51.9563816666667,7.61919033333333,13.87,66.6,11.617,64.892
1605,"2019-12-19 14:33:14",64345,51.9563811666667,7.61919116666667,24.86,66.66,11.633,56.011
1606,"2019-12-19 14:33:15",64346,51.9563803333333,7.61919316666667,32.42,66.67,11.974,45.002
1607,"2019-12-19 14:33:16",64347,51.9563796666667,7.619194,NA,66.85,11.563,24.679
1608,"2019-12-19 14:33:17",64348,51.9563801666667,7.61919383333333,NA,66.85,10.151,23.194
1609,"2019-12-19 14:33:18",64349,51.9563805,7.61919133333333,NA,66.75,12.725,39.754
1610,"2019-12-19 14:33:19",64350,51.9563813333333,7.61919116666667,13.84,66.59,11.672,60.252
1611,"2019-12-19 14:33:20",64351,51.9563816666667,7.61919033333333,13.87,66.58,8.744,39.614
1612,"2019-12-19 14:33:21",64352,51.956382,7.61918916666667,13.89,66.53,9.021,34.988
1613,"2019-12-19 14:33:22",64353,51.9563825,7.619188,13.86,66.47,8.857,24.335
1614,"2019-12-19 14:33:23",64354,51.9563828333333,7.61918683333333,13.83,66.45,11.49,27.929
1615,"2019-12-19 14:33:24",64355,51.9563831666667,7.61918433333333,13.88,66.4,8.536,18.454
1616,"2019-12-19 14:33:25",64356,51.9563833333333,7.61918383333333,13.85,66.31,10.306,20.143
1617,"2019-12-19 14:33:26",64357,51.9563833333333,7.619183,13.86,66.29,9.717,24.235
1618,"2019-12-19 14:33:27",64358,51.9563831666667,7.619182,13.87,66.24,12.55,28.791
1619,"2019-12-19 14:33:28",64359,51.9563828333333,7.61918183333333,13.89,66.19,8.859,41.291
1620,"2019-12-19 14:33:29",64360,51.9563828333333,7.61918183333333,13.88,66.15,8.599,42.887
1621,"2019-12-19 14:33:30",64361,51.9563818333333,7.6191815,13.89,66.14,11.338,29.873
1622,"2019-12-19 14:33:31",64362,51.956381,7.61918066666667,13.87,66.09,9.276,23.69
1623,"2019-12-19 14:33:32",64363,51.9563806666667,7.61918033333333,13.88,66.09,10.88,22.199
1624,"2019-12-19 14:33:33",64364,51.9563803333333,7.61918266666667,13.87,66.05,10.252,29.599
1625,"2019-12-19 14:33:34",64365,51.9563803333333,7.61918266666667,13.87,65.99,9.843,22.043
1626,"2019-12-19 14:33:35",64366,51.9563796666667,7.61918366666667,13.87,65.97,9.542,15.301
1627,"2019-12-19 14:33:36",64367,51.9563788333333,7.61918516666667,13.87,65.93,10.049,32.428
1628,"2019-12-19 14:33:37",64368,51.9563785,7.61918566666667,13.89,65.92,11.63,36.661
1629,"2019-12-19 14:33:38",64369,51.9563776666667,7.6191855,13.88,65.92,10.168,21.407
1630,"2019-12-19 14:33:39",64370,51.9563773333333,7.61918533333333,13.88,65.91,10.891,23.89
1631,"2019-12-19 14:33:40",64371,51.956377,7.61918533333333,13.85,65.88,11.547,33.825
1632,"2019-12-19 14:33:41",64372,51.9563768333333,7.61918583333333,13.9,65.87,11.513,25.312
1633,"2019-12-19 14:33:42",64373,51.9563766666667,7.61918616666667,13.89,65.85,8.086,21.165
1634,"2019-12-19 14:33:43",64374,51.9563766666667,7.6191865,13.9,65.85,10.968,24.73
1635,"2019-12-19 14:33:44",64375,51.956377,7.619186,13.9,65.84,11.202,44.659
1636,"2019-12-19 14:33:45",64376,51.9563776666667,7.6191855,13.9,65.87,12.098,57.668
1637,"2019-12-19 14:33:46",64377,51.9563788333333,7.61918533333333,13.9,65.87,9.242,45.248
1638,"2019-12-19 14:33:47",64378,51.95638,7.61918566666667,13.91,65.87,12.016,38.684
1639,"2019-12-19 14:33:48",64379,51.95638,7.61918833333333,13.91,65.88,8.283,22.536
1640,"2019-12-19 14:33:49",64380,51.956374,7.61918683333333,13.9,65.89,8.131,18.848
1641,"2019-12-19 14:33:50",64381,51.9563606666667,7.619184,13.9,65.86,9.862,34.428
1642,"2019-12-19 14:33:51",64382,51.9563396666667,7.61918433333333,13.9,65.86,6.36,26.643
1643,"2019-12-19 14:33:52",64383,51.9563125,7.61920216666667,13.9,65.83,8.787,27.334
1644,"2019-12-19 14:33:53",64384,51.9562826666667,7.6192255,13.9,65.8,8.519,33.748
1645,"2019-12-19 14:33:54",64385,51.9562485,7.61924166666667,13.93,65.76,10.688,28.461
1646,"2019-12-19 14:33:55",64386,51.956207,7.61925933333333,13.93,65.73,7.525,12.404
1647,"2019-12-19 14:33:56",64387,51.9561636666667,7.6192805,13.93,65.71,11.635,28.676
1648,"2019-12-19 14:33:57",64388,51.9561193333333,7.61930233333333,13.9,65.71,9.747,23.361
1649,"2019-12-19 14:33:58",64389,51.9560755,7.619327,13.92,65.67,8.99,33.338
1650,"2019-12-19 14:33:59",64390,51.956034,7.61934283333333,13.92,65.59,10.62,19.46
1651,"2019-12-19 14:34:00",64391,51.9559853333333,7.61936283333333,13.93,65.58,8.569,35.92
1652,"2019-12-19 14:34:01",64392,51.9559366666667,7.61938533333333,13.93,65.53,7.254,46.754
1653,"2019-12-19 14:34:02",64393,51.9558883333333,7.619406,13.94,65.55,10.014,18.854
1654,"2019-12-19 14:34:03",64394,51.9558343333333,7.61942683333333,13.94,65.5,11.936,35.405
1655,"2019-12-19 14:34:04",64395,51.9557853333333,7.6194455,13.94,65.5,10.402,26.421
1656,"2019-12-19 14:34:05",64396,51.9557355,7.619464,13.95,65.47,7.972,43.305
1657,"2019-12-19 14:34:06",64397,51.9556875,7.61948016666667,13.94,65.46,10.108,23.987
1658,"2019-12-19 14:34:07",64398,51.955646,7.61949416666667,13.94,65.42,6.668,14.751
1659,"2019-12-19 14:34:08",64399,51.9555993333333,7.61951283333333,13.93,65.35,9.041,33.439
1660,"2019-12-19 14:34:09",64400,51.9555526666667,7.61953483333333,13.93,65.32,11.01,33.518
1661,"2019-12-19 14:34:10",64401,51.9554971666667,7.61956283333333,13.92,65.26,10.596,33.21
1662,"2019-12-19 14:34:11",64402,51.9554468333333,7.619584,13.95,65.22,11.288,29.891
1663,"2019-12-19 14:34:12",64403,51.9553965,7.6196065,13.95,65.22,10.546,22.708
1664,"2019-12-19 14:34:13",64404,51.9553456666667,7.61962933333333,13.95,65.17,9.847,96.626
1665,"2019-12-19 14:34:14",64405,51.9553005,7.6196475,13.93,65.19,12.152,18.63
1666,"2019-12-19 14:34:15",64406,51.9552498333333,7.6196655,13.97,65.17,9.675,25.117
1667,"2019-12-19 14:34:16",64407,51.9551993333333,7.6196855,13.95,65.12,8.17,73.766
1668,"2019-12-19 14:34:17",64408,51.955147,7.61970266666667,13.96,65.12,10.34,29.823
1669,"2019-12-19 14:34:18",64409,51.9550898333333,7.61971566666667,16.15,65.15,9.248,44.959
1670,"2019-12-19 14:34:19",64410,51.9550376666667,7.61972983333333,NA,65.36,14.123,53.779
1671,"2019-12-19 14:34:20",64411,51.9549845,7.6197385,NA,65.39,16.242,48.347
1672,"2019-12-19 14:34:21",64412,51.9549301666667,7.6197465,13.98,65.22,12.679,24.079
1673,"2019-12-19 14:34:22",64413,51.9548816666667,7.619757,13.99,65.24,9.803,31.642
1674,"2019-12-19 14:34:23",64414,51.954825,7.61976483333333,13.99,65.22,13.566,45.038
1675,"2019-12-19 14:34:24",64415,51.9547708333333,7.61977216666667,13.98,65.28,15.061,46.687
1676,"2019-12-19 14:34:25",64416,51.954711,7.61977666666667,13.98,65.25,15.282,29.881
1677,"2019-12-19 14:34:26",64417,51.9546576666667,7.619776,13.96,65.23,8.577,19.896
1678,"2019-12-19 14:34:27",64418,51.9546046666667,7.61978133333333,13.95,65.2,9.504,24.22
1679,"2019-12-19 14:34:28",64419,51.9545513333333,7.61978466666667,13.99,65.19,10.052,16.611
1680,"2019-12-19 14:34:29",64420,51.9545046666667,7.619793,14,65.16,9.051,22.094
1681,"2019-12-19 14:34:30",64421,51.954452,7.61979383333333,14.02,65.11,8.478,30.938
1682,"2019-12-19 14:34:31",64422,51.9544008333333,7.61978916666667,13.99,65.1,11.086,22.405
1683,"2019-12-19 14:34:32",64423,51.9543431666667,7.619787,14.01,65.08,8.452,27.959
1684,"2019-12-19 14:34:33",64424,51.9542916666667,7.61978316666667,13.98,65.02,10.551,27.666
1685,"2019-12-19 14:34:34",64425,51.9542391666667,7.6197755,13.98,65.04,8.864,23.382
1686,"2019-12-19 14:34:35",64426,51.9541895,7.61976416666667,14.01,65.07,9.276,30.489
1687,"2019-12-19 14:34:36",64427,51.9541401666667,7.61975266666667,14,65.08,10.193,31.091
1688,"2019-12-19 14:34:37",64428,51.9540965,7.61974266666667,14.02,65.1,10.739,24.655
1689,"2019-12-19 14:34:38",64429,51.9540481666667,7.61973233333333,14,65.11,13.117,30.964
1690,"2019-12-19 14:34:39",64430,51.9539988333333,7.61971933333333,14,65.06,10.964,36.949
1691,"2019-12-19 14:34:40",64431,51.9539435,7.619711,14,65.04,11.47,22.027
1692,"2019-12-19 14:34:41",64432,51.953895,7.61969966666667,14.02,65.09,11.955,30.411
1693,"2019-12-19 14:34:42",64433,51.9538481666667,7.61968833333333,13.99,65.05,7.959,31.347
1694,"2019-12-19 14:34:43",64434,51.9538018333333,7.61967233333333,14,65.05,9.419,19.895
1695,"2019-12-19 14:34:44",64435,51.9537611666667,7.61965716666667,13.99,65.08,9.583,26.624
1696,"2019-12-19 14:34:45",64436,51.9537151666667,7.61963883333333,14.02,65.1,9.466,35.242
1697,"2019-12-19 14:34:46",64437,51.9536708333333,7.6196145,14.01,65.12,9.184,29.356
1698,"2019-12-19 14:34:47",64438,51.9536255,7.61958733333333,14.02,65.13,10.363,33.088
1699,"2019-12-19 14:34:48",64439,51.9535775,7.61956366666667,14,65.13,9.789,32.458
